Sex	Lower	Upper	SEER_Draw	NET	Stage	Months	CSS	CSS_flag	OS	OS_flag	NCS
Male	40	44	Colon/Rectum	No	I	12	0.986	FALSE	0.983	FALSE	0.9969574036511156
Male	40	44	Colon/Rectum	No	I	24	0.976	FALSE	0.967	FALSE	0.9907786885245902
Male	40	44	Colon/Rectum	No	I	36	0.963	FALSE	0.95	FALSE	0.9865005192107996
Male	40	44	Colon/Rectum	No	I	48	0.952	FALSE	0.935	FALSE	0.9821428571428572
Male	40	44	Colon/Rectum	No	I	60	0.935	FALSE	0.913	FALSE	0.9764705882352941
Male	40	44	Colon/Rectum	No	I	72	0.921	FALSE	0.898	FALSE	0.9750271444082519
Male	40	44	Colon/Rectum	No	I	84	0.914	FALSE	0.888	FALSE	0.9715536105032823
Male	40	44	Colon/Rectum	No	I	96	0.907	FALSE	0.879	FALSE	0.9691289966923925
Male	40	44	Colon/Rectum	No	I	108	0.905	FALSE	0.875	FALSE	0.9668508287292817
Male	40	44	Colon/Rectum	No	I	120	0.893	FALSE	0.855	FALSE	0.9574468085106382
Male	40	44	Colon/Rectum	No	I	132	0.893	FALSE	0.85	FALSE	0.9518477043673012
Male	40	44	Colon/Rectum	No	I	144	0.893	FALSE	0.85	FALSE	0.9518477043673012
Male	40	44	Colon/Rectum	No	I	156	0.883	FALSE	0.829	FALSE	0.9388448471121177
Male	40	44	Colon/Rectum	No	I	168	0.883	FALSE	0.823	FALSE	0.9320498301245752
Male	40	44	Colon/Rectum	No	I	180	0.883	FALSE	0.815	FALSE	0.9229898074745186
Male	40	44	Colon/Rectum	No	I	191	0.883	FALSE	0.815	FALSE	0.9229898074745186
Male	40	44	Colon/Rectum	No	II	12	0.99	FALSE	0.986	FALSE	0.9959595959595959
Male	40	44	Colon/Rectum	No	II	24	0.974	FALSE	0.963	FALSE	0.9887063655030801
Male	40	44	Colon/Rectum	No	II	36	0.946	FALSE	0.931	FALSE	0.9841437632135308
Male	40	44	Colon/Rectum	No	II	48	0.91	FALSE	0.892	FALSE	0.9802197802197802
Male	40	44	Colon/Rectum	No	II	60	0.879	FALSE	0.858	FALSE	0.9761092150170648
Male	40	44	Colon/Rectum	No	II	72	0.863	FALSE	0.837	FALSE	0.9698725376593279
Male	40	44	Colon/Rectum	No	II	84	0.854	FALSE	0.824	FALSE	0.9648711943793911
Male	40	44	Colon/Rectum	No	II	96	0.833	FALSE	0.799	FALSE	0.9591836734693878
Male	40	44	Colon/Rectum	No	II	108	0.825	FALSE	0.782	FALSE	0.947878787878788
Male	40	44	Colon/Rectum	No	II	120	0.825	FALSE	0.78	FALSE	0.9454545454545455
Male	40	44	Colon/Rectum	No	II	132	0.821	FALSE	0.772	FALSE	0.9403166869671133
Male	40	44	Colon/Rectum	No	II	144	0.815	FALSE	0.762	FALSE	0.9349693251533743
Male	40	44	Colon/Rectum	No	II	156	0.815	FALSE	0.759	FALSE	0.9312883435582823
Male	40	44	Colon/Rectum	No	II	168	0.815	FALSE	0.755	FALSE	0.9263803680981596
Male	40	44	Colon/Rectum	No	II	180	0.809	FALSE	0.727	FALSE	0.8986402966625463
Male	40	44	Colon/Rectum	No	II	191	0.809	FALSE	0.727	FALSE	0.8986402966625463
Male	40	44	Colon/Rectum	No	III	12	0.969	FALSE	0.959	FALSE	0.9896800825593395
Male	40	44	Colon/Rectum	No	III	24	0.907	FALSE	0.893	FALSE	0.9845644983461962
Male	40	44	Colon/Rectum	No	III	36	0.856	FALSE	0.84	FALSE	0.9813084112149533
Male	40	44	Colon/Rectum	No	III	48	0.81	FALSE	0.794	FALSE	0.9802469135802468
Male	40	44	Colon/Rectum	No	III	60	0.771	FALSE	0.751	FALSE	0.9740596627756161
Male	40	44	Colon/Rectum	No	III	72	0.742	FALSE	0.718	FALSE	0.967654986522911
Male	40	44	Colon/Rectum	No	III	84	0.721	FALSE	0.694	FALSE	0.9625520110957004
Male	40	44	Colon/Rectum	No	III	96	0.706	FALSE	0.678	FALSE	0.9603399433427763
Male	40	44	Colon/Rectum	No	III	108	0.691	FALSE	0.659	FALSE	0.9536903039073807
Male	40	44	Colon/Rectum	No	III	120	0.679	FALSE	0.644	FALSE	0.9484536082474226
Male	40	44	Colon/Rectum	No	III	132	0.67	FALSE	0.629	FALSE	0.9388059701492537
Male	40	44	Colon/Rectum	No	III	144	0.661	FALSE	0.616	FALSE	0.9319213313161875
Male	40	44	Colon/Rectum	No	III	156	0.656	FALSE	0.611	FALSE	0.9314024390243902
Male	40	44	Colon/Rectum	No	III	168	0.649	FALSE	0.594	FALSE	0.9152542372881355
Male	40	44	Colon/Rectum	No	III	180	0.644	FALSE	0.589	FALSE	0.9145962732919254
Male	40	44	Colon/Rectum	No	III	191	0.644	FALSE	0.578	FALSE	0.8975155279503104
Male	40	44	Colon/Rectum	No	IV	12	0.745	FALSE	0.732	FALSE	0.9825503355704698
Male	40	44	Colon/Rectum	No	IV	24	0.491	FALSE	0.478	FALSE	0.9735234215885947
Male	40	44	Colon/Rectum	No	IV	36	0.317	FALSE	0.305	FALSE	0.9621451104100947
Male	40	44	Colon/Rectum	No	IV	48	0.226	FALSE	0.216	FALSE	0.9557522123893805
Male	40	44	Colon/Rectum	No	IV	60	0.182	FALSE	0.172	FALSE	0.945054945054945
Male	40	44	Colon/Rectum	No	IV	72	0.154	FALSE	0.144	FALSE	0.935064935064935
Male	40	44	Colon/Rectum	No	IV	84	0.139	FALSE	0.131	FALSE	0.935064935064935
Male	40	44	Colon/Rectum	No	IV	96	0.132	FALSE	0.12	FALSE	0.9090909090909091
Male	40	44	Colon/Rectum	No	IV	108	0.129	FALSE	0.118	FALSE	0.9090909090909091
Male	40	44	Colon/Rectum	No	IV	120	0.117	FALSE	0.107	FALSE	0.9090909090909091
Male	40	44	Colon/Rectum	No	IV	132	0.106	FALSE	0.093	FALSE	0.8773584905660378
Male	40	44	Colon/Rectum	No	IV	144	0.106	FALSE	0.091	FALSE	0.8584905660377359
Male	40	44	Colon/Rectum	No	IV	156	0.102	FALSE	0.087	FALSE	0.8529411764705882
Male	40	44	Colon/Rectum	No	IV	168	0.102	FALSE	0.087	FALSE	0.8529411764705882
Male	40	44	Colon/Rectum	No	IV	180	0.102	FALSE	0.087	FALSE	0.8529411764705882
Male	40	44	Colon/Rectum	No	IV	191	0.102	TRUE	0.087	TRUE	0.8529411764705882
Male	40	44	Colon/Rectum	No	NotStaged	12	0.951	FALSE	0.944	FALSE	0.9926393270241851
Male	40	44	Colon/Rectum	No	NotStaged	24	0.923	FALSE	0.915	FALSE	0.9913326110509209
Male	40	44	Colon/Rectum	No	NotStaged	36	0.898	FALSE	0.888	FALSE	0.9888641425389755
Male	40	44	Colon/Rectum	No	NotStaged	48	0.883	FALSE	0.87	FALSE	0.9852774631936579
Male	40	44	Colon/Rectum	No	NotStaged	60	0.864	FALSE	0.849	FALSE	0.9826388888888888
Male	40	44	Colon/Rectum	No	NotStaged	72	0.844	FALSE	0.827	FALSE	0.9798578199052133
Male	40	44	Colon/Rectum	No	NotStaged	84	0.83	FALSE	0.806	FALSE	0.9710843373493977
Male	40	44	Colon/Rectum	No	NotStaged	96	0.814	FALSE	0.783	FALSE	0.961916461916462
Male	40	44	Colon/Rectum	No	NotStaged	108	0.808	FALSE	0.774	FALSE	0.9579207920792079
Male	40	44	Colon/Rectum	No	NotStaged	120	0.79	FALSE	0.751	FALSE	0.950632911392405
Male	40	44	Colon/Rectum	No	NotStaged	132	0.79	FALSE	0.74	FALSE	0.9367088607594937
Male	40	44	Colon/Rectum	No	NotStaged	144	0.774	FALSE	0.725	FALSE	0.9366925064599483
Male	40	44	Colon/Rectum	No	NotStaged	156	0.774	FALSE	0.713	FALSE	0.921188630490956
Male	40	44	Colon/Rectum	No	NotStaged	168	0.774	FALSE	0.704	FALSE	0.9095607235142118
Male	40	44	Colon/Rectum	No	NotStaged	180	0.774	FALSE	0.692	FALSE	0.8940568475452195
Male	40	44	Colon/Rectum	No	NotStaged	191	0.774	FALSE	0.692	FALSE	0.8940568475452195
Male	40	44	Colon/Rectum	NET	I	12	1	FALSE	1	FALSE	1
Male	40	44	Colon/Rectum	NET	I	24	1	FALSE	0.933	FALSE	0.933
Male	40	44	Colon/Rectum	NET	I	36	1	FALSE	0.933	FALSE	0.933
Male	40	44	Colon/Rectum	NET	I	48	1	FALSE	0.933	FALSE	0.933
Male	40	44	Colon/Rectum	NET	I	60	1	FALSE	0.933	FALSE	0.933
Male	40	44	Colon/Rectum	NET	I	72	1	FALSE	0.933	FALSE	0.933
Male	40	44	Colon/Rectum	NET	I	84	1	FALSE	0.933	FALSE	0.933
Male	40	44	Colon/Rectum	NET	I	96	1	FALSE	0.933	FALSE	0.933
Male	40	44	Colon/Rectum	NET	I	108	1	FALSE	0.933	FALSE	0.933
Male	40	44	Colon/Rectum	NET	I	120	1	FALSE	0.933	FALSE	0.933
Male	40	44	Colon/Rectum	NET	I	132	1	FALSE	0.933	FALSE	0.933
Male	40	44	Colon/Rectum	NET	I	144	1	FALSE	0.933	FALSE	0.933
Male	40	44	Colon/Rectum	NET	I	156	1	FALSE	0.933	FALSE	0.933
Male	40	44	Colon/Rectum	NET	I	168	1	FALSE	0.933	FALSE	0.933
Male	40	44	Colon/Rectum	NET	I	180	1	FALSE	0.933	FALSE	0.933
Male	40	44	Colon/Rectum	NET	I	191	1	TRUE	0.933	TRUE	0.933
Male	40	44	Colon/Rectum	NET	II	12	0.8	FALSE	0.8	FALSE	1
Male	40	44	Colon/Rectum	NET	II	24	0.8	FALSE	0.8	FALSE	1
Male	40	44	Colon/Rectum	NET	II	36	0.8	FALSE	0.8	FALSE	1
Male	40	44	Colon/Rectum	NET	II	48	0.8	FALSE	0.8	FALSE	1
Male	40	44	Colon/Rectum	NET	II	60	0.8	FALSE	0.8	FALSE	1
Male	40	44	Colon/Rectum	NET	II	72	0.8	FALSE	0.8	FALSE	1
Male	40	44	Colon/Rectum	NET	II	84	0.8	FALSE	0.8	FALSE	1
Male	40	44	Colon/Rectum	NET	II	96	0.8	FALSE	0.8	FALSE	1
Male	40	44	Colon/Rectum	NET	II	108	0.8	FALSE	0.8	FALSE	1
Male	40	44	Colon/Rectum	NET	II	120	0.8	FALSE	0.8	FALSE	1
Male	40	44	Colon/Rectum	NET	II	132	0.8	TRUE	0.8	TRUE	1
Male	40	44	Colon/Rectum	NET	II	144	0.8	TRUE	0.8	TRUE	1
Male	40	44	Colon/Rectum	NET	II	156	0.8	TRUE	0.8	TRUE	1
Male	40	44	Colon/Rectum	NET	II	168	0.8	TRUE	0.8	TRUE	1
Male	40	44	Colon/Rectum	NET	II	180	0.8	TRUE	0.8	TRUE	1
Male	40	44	Colon/Rectum	NET	II	191	0.8	TRUE	0.8	TRUE	1
Male	40	44	Colon/Rectum	NET	III	12	0.667	FALSE	0.667	FALSE	1
Male	40	44	Colon/Rectum	NET	III	24	0.667	FALSE	0.667	FALSE	1
Male	40	44	Colon/Rectum	NET	III	36	0.333	FALSE	0.333	FALSE	1
Male	40	44	Colon/Rectum	NET	III	48	0.333	FALSE	0.333	FALSE	1
Male	40	44	Colon/Rectum	NET	III	60	0.333	FALSE	0.333	FALSE	1
Male	40	44	Colon/Rectum	NET	III	72	0.333	FALSE	0.333	FALSE	1
Male	40	44	Colon/Rectum	NET	III	84	0.333	FALSE	0.333	FALSE	1
Male	40	44	Colon/Rectum	NET	III	96	0.333	FALSE	0.333	FALSE	1
Male	40	44	Colon/Rectum	NET	III	108	0.333	FALSE	0.333	FALSE	1
Male	40	44	Colon/Rectum	NET	III	120	0.333	FALSE	0.333	FALSE	1
Male	40	44	Colon/Rectum	NET	III	132	0.333	TRUE	0.333	TRUE	1
Male	40	44	Colon/Rectum	NET	III	144	0.333	TRUE	0.333	TRUE	1
Male	40	44	Colon/Rectum	NET	III	156	0.333	TRUE	0.333	TRUE	1
Male	40	44	Colon/Rectum	NET	III	168	0.333	TRUE	0.333	TRUE	1
Male	40	44	Colon/Rectum	NET	III	180	0.333	TRUE	0.333	TRUE	1
Male	40	44	Colon/Rectum	NET	III	191	0.333	TRUE	0.333	TRUE	1
Male	40	44	Colon/Rectum	NET	IV	12	0.33	FALSE	0.29	FALSE	0.8787878787878787
Male	40	44	Colon/Rectum	NET	IV	24	0.124	FALSE	0.129	FALSE	0.8787878787878787
Male	40	44	Colon/Rectum	NET	IV	36	0.124	FALSE	0.129	FALSE	0.8787878787878787
Male	40	44	Colon/Rectum	NET	IV	48	0.082	FALSE	0.097	FALSE	0.8787878787878787
Male	40	44	Colon/Rectum	NET	IV	60	0.041	FALSE	0.065	FALSE	0.8787878787878787
Male	40	44	Colon/Rectum	NET	IV	72	0.041	FALSE	0.065	FALSE	0.8787878787878787
Male	40	44	Colon/Rectum	NET	IV	84	0.041	FALSE	0.032	FALSE	0.7804878048780488
Male	40	44	Colon/Rectum	NET	IV	96	0.041	FALSE	0.032	FALSE	0.7804878048780488
Male	40	44	Colon/Rectum	NET	IV	108	0.041	FALSE	0.032	FALSE	0.7804878048780488
Male	40	44	Colon/Rectum	NET	IV	120	0.041	FALSE	0.032	FALSE	0.7804878048780488
Male	40	44	Colon/Rectum	NET	IV	132	0.041	FALSE	0.032	FALSE	0.7804878048780488
Male	40	44	Colon/Rectum	NET	IV	144	0.041	FALSE	0.032	FALSE	0.7804878048780488
Male	40	44	Colon/Rectum	NET	IV	156	0.041	FALSE	0.032	FALSE	0.7804878048780488
Male	40	44	Colon/Rectum	NET	IV	168	0.041	TRUE	0.032	TRUE	0.7804878048780488
Male	40	44	Colon/Rectum	NET	IV	180	0.041	TRUE	0.032	TRUE	0.7804878048780488
Male	40	44	Colon/Rectum	NET	IV	191	0.041	TRUE	0.032	TRUE	0.7804878048780488
Male	40	44	Colon/Rectum	NET	NotStaged	12	0.75	FALSE	0.75	FALSE	1
Male	40	44	Colon/Rectum	NET	NotStaged	24	0.75	FALSE	0.75	FALSE	1
Male	40	44	Colon/Rectum	NET	NotStaged	36	0.75	FALSE	0.75	FALSE	1
Male	40	44	Colon/Rectum	NET	NotStaged	48	0.75	FALSE	0.75	FALSE	1
Male	40	44	Colon/Rectum	NET	NotStaged	60	0.75	FALSE	0.75	FALSE	1
Male	40	44	Colon/Rectum	NET	NotStaged	72	0.75	FALSE	0.75	FALSE	1
Male	40	44	Colon/Rectum	NET	NotStaged	84	0.75	FALSE	0.75	FALSE	1
Male	40	44	Colon/Rectum	NET	NotStaged	96	0.75	FALSE	0.75	FALSE	1
Male	40	44	Colon/Rectum	NET	NotStaged	108	0.75	TRUE	0.75	TRUE	1
Male	40	44	Colon/Rectum	NET	NotStaged	120	0.75	TRUE	0.75	TRUE	1
Male	40	44	Colon/Rectum	NET	NotStaged	132	0.75	TRUE	0.75	TRUE	1
Male	40	44	Colon/Rectum	NET	NotStaged	144	0.75	TRUE	0.75	TRUE	1
Male	40	44	Colon/Rectum	NET	NotStaged	156	0.75	TRUE	0.75	TRUE	1
Male	40	44	Colon/Rectum	NET	NotStaged	168	0.75	TRUE	0.75	TRUE	1
Male	40	44	Colon/Rectum	NET	NotStaged	180	0.75	TRUE	0.75	TRUE	1
Male	40	44	Colon/Rectum	NET	NotStaged	191	0.75	TRUE	0.75	TRUE	1
Male	40	44	Esophagus	No	I	12	0.822	FALSE	0.786	FALSE	0.9562043795620438
Male	40	44	Esophagus	No	I	24	0.776	FALSE	0.742	FALSE	0.9561855670103092
Male	40	44	Esophagus	No	I	36	0.728	FALSE	0.696	FALSE	0.956043956043956
Male	40	44	Esophagus	No	I	48	0.679	FALSE	0.649	FALSE	0.9558173784977908
Male	40	44	Esophagus	No	I	60	0.679	FALSE	0.649	FALSE	0.9558173784977908
Male	40	44	Esophagus	No	I	72	0.631	FALSE	0.557	FALSE	0.8827258320126784
Male	40	44	Esophagus	No	I	84	0.631	FALSE	0.557	FALSE	0.8827258320126784
Male	40	44	Esophagus	No	I	96	0.631	FALSE	0.557	FALSE	0.8827258320126784
Male	40	44	Esophagus	No	I	108	0.631	FALSE	0.557	FALSE	0.8827258320126784
Male	40	44	Esophagus	No	I	120	0.631	FALSE	0.557	FALSE	0.8827258320126784
Male	40	44	Esophagus	No	I	132	0.631	FALSE	0.396	FALSE	0.6275752773375595
Male	40	44	Esophagus	No	I	144	0.631	FALSE	0.396	FALSE	0.6275752773375595
Male	40	44	Esophagus	No	I	156	0.631	FALSE	0.396	FALSE	0.6275752773375595
Male	40	44	Esophagus	No	I	168	0.631	TRUE	0	FALSE	0
Male	40	44	Esophagus	No	I	180	0.631	TRUE	0	FALSE	0
Male	40	44	Esophagus	No	I	191	0.631	TRUE	0	FALSE	0
Male	40	44	Esophagus	No	II	12	0.694	FALSE	0.681	FALSE	0.9812680115273776
Male	40	44	Esophagus	No	II	24	0.555	FALSE	0.492	FALSE	0.8864864864864864
Male	40	44	Esophagus	No	II	36	0.469	FALSE	0.416	FALSE	0.8864864864864864
Male	40	44	Esophagus	No	II	48	0.384	FALSE	0.341	FALSE	0.8864864864864864
Male	40	44	Esophagus	No	II	60	0.277	FALSE	0.246	FALSE	0.8864864864864864
Male	40	44	Esophagus	No	II	72	0.277	FALSE	0.246	FALSE	0.8864864864864864
Male	40	44	Esophagus	No	II	84	0.277	FALSE	0.246	FALSE	0.8864864864864864
Male	40	44	Esophagus	No	II	96	0.277	FALSE	0.246	FALSE	0.8864864864864864
Male	40	44	Esophagus	No	II	108	0.252	FALSE	0.224	FALSE	0.8864864864864864
Male	40	44	Esophagus	No	II	120	0.252	FALSE	0.201	FALSE	0.7976190476190477
Male	40	44	Esophagus	No	II	132	0.202	FALSE	0.161	FALSE	0.797029702970297
Male	40	44	Esophagus	No	II	144	0.202	FALSE	0.161	FALSE	0.797029702970297
Male	40	44	Esophagus	No	II	156	0.202	FALSE	0.161	FALSE	0.797029702970297
Male	40	44	Esophagus	No	II	168	0.202	FALSE	0.161	FALSE	0.797029702970297
Male	40	44	Esophagus	No	II	180	0.202	TRUE	0.161	TRUE	0.797029702970297
Male	40	44	Esophagus	No	II	191	0.202	TRUE	0.161	TRUE	0.797029702970297
Male	40	44	Esophagus	No	III	12	0.73	FALSE	0.714	FALSE	0.9780821917808219
Male	40	44	Esophagus	No	III	24	0.467	FALSE	0.451	FALSE	0.9657387580299786
Male	40	44	Esophagus	No	III	36	0.385	FALSE	0.373	FALSE	0.9657387580299786
Male	40	44	Esophagus	No	III	48	0.349	FALSE	0.328	FALSE	0.9398280802292265
Male	40	44	Esophagus	No	III	60	0.325	FALSE	0.305	FALSE	0.9384615384615385
Male	40	44	Esophagus	No	III	72	0.265	FALSE	0.249	FALSE	0.9384615384615385
Male	40	44	Esophagus	No	III	84	0.227	FALSE	0.213	FALSE	0.9383259911894273
Male	40	44	Esophagus	No	III	96	0.212	FALSE	0.199	FALSE	0.9383259911894273
Male	40	44	Esophagus	No	III	108	0.212	FALSE	0.167	FALSE	0.7877358490566039
Male	40	44	Esophagus	No	III	120	0.188	FALSE	0.149	FALSE	0.7877358490566039
Male	40	44	Esophagus	No	III	132	0.188	FALSE	0.149	FALSE	0.7877358490566039
Male	40	44	Esophagus	No	III	144	0.188	FALSE	0.149	FALSE	0.7877358490566039
Male	40	44	Esophagus	No	III	156	0.188	FALSE	0.149	FALSE	0.7877358490566039
Male	40	44	Esophagus	No	III	168	0.188	FALSE	0.149	FALSE	0.7877358490566039
Male	40	44	Esophagus	No	III	180	0.188	FALSE	0.149	FALSE	0.7877358490566039
Male	40	44	Esophagus	No	III	191	0.188	TRUE	0.149	TRUE	0.7877358490566039
Male	40	44	Esophagus	No	IV	12	0.328	FALSE	0.323	FALSE	0.9847560975609756
Male	40	44	Esophagus	No	IV	24	0.142	FALSE	0.137	FALSE	0.9647887323943664
Male	40	44	Esophagus	No	IV	36	0.082	FALSE	0.074	FALSE	0.9024390243902438
Male	40	44	Esophagus	No	IV	48	0.049	FALSE	0.04	FALSE	0.8163265306122449
Male	40	44	Esophagus	No	IV	60	0.042	FALSE	0.034	FALSE	0.8095238095238095
Male	40	44	Esophagus	No	IV	72	0.042	FALSE	0.034	FALSE	0.8095238095238095
Male	40	44	Esophagus	No	IV	84	0.042	FALSE	0.034	FALSE	0.8095238095238095
Male	40	44	Esophagus	No	IV	96	0.042	FALSE	0.034	FALSE	0.8095238095238095
Male	40	44	Esophagus	No	IV	108	0.042	FALSE	0.034	FALSE	0.8095238095238095
Male	40	44	Esophagus	No	IV	120	0.042	FALSE	0.034	FALSE	0.8095238095238095
Male	40	44	Esophagus	No	IV	132	0.042	FALSE	0.034	FALSE	0.8095238095238095
Male	40	44	Esophagus	No	IV	144	0.042	FALSE	0.034	FALSE	0.8095238095238095
Male	40	44	Esophagus	No	IV	156	0.042	FALSE	0.034	FALSE	0.8095238095238095
Male	40	44	Esophagus	No	IV	168	0.042	FALSE	0.034	FALSE	0.8095238095238095
Male	40	44	Esophagus	No	IV	180	0.042	FALSE	0.034	FALSE	0.8095238095238095
Male	40	44	Esophagus	No	IV	191	0.042	TRUE	0.034	TRUE	0.8095238095238095
Male	40	44	Esophagus	No	NotStaged	12	0.589	FALSE	0.589	FALSE	1
Male	40	44	Esophagus	No	NotStaged	24	0.383	FALSE	0.354	FALSE	0.9242819843342036
Male	40	44	Esophagus	No	NotStaged	36	0.319	FALSE	0.295	FALSE	0.9242819843342036
Male	40	44	Esophagus	No	NotStaged	48	0.287	FALSE	0.265	FALSE	0.9233449477351917
Male	40	44	Esophagus	No	NotStaged	60	0.287	FALSE	0.265	FALSE	0.9233449477351917
Male	40	44	Esophagus	No	NotStaged	72	0.223	FALSE	0.206	FALSE	0.9233449477351917
Male	40	44	Esophagus	No	NotStaged	84	0.223	FALSE	0.206	FALSE	0.9233449477351917
Male	40	44	Esophagus	No	NotStaged	96	0.223	FALSE	0.206	FALSE	0.9233449477351917
Male	40	44	Esophagus	No	NotStaged	108	0.223	FALSE	0.206	FALSE	0.9233449477351917
Male	40	44	Esophagus	No	NotStaged	120	0.149	FALSE	0.138	FALSE	0.9233449477351917
Male	40	44	Esophagus	No	NotStaged	132	0.149	FALSE	0.138	FALSE	0.9233449477351917
Male	40	44	Esophagus	No	NotStaged	144	0.149	FALSE	0.138	FALSE	0.9233449477351917
Male	40	44	Esophagus	No	NotStaged	156	0.149	FALSE	0.138	FALSE	0.9233449477351917
Male	40	44	Esophagus	No	NotStaged	168	0.149	FALSE	0.138	FALSE	0.9233449477351917
Male	40	44	Esophagus	No	NotStaged	180	0.149	TRUE	0.138	TRUE	0.9233449477351917
Male	40	44	Esophagus	No	NotStaged	191	0.149	TRUE	0.138	TRUE	0.9233449477351917
Male	40	44	Esophagus	NET	I	12	0	TRUE	0	TRUE	NA
Male	40	44	Esophagus	NET	I	24	0	TRUE	0	TRUE	NA
Male	40	44	Esophagus	NET	I	36	0	TRUE	0	TRUE	NA
Male	40	44	Esophagus	NET	I	48	0	TRUE	0	TRUE	NA
Male	40	44	Esophagus	NET	I	60	0	TRUE	0	TRUE	NA
Male	40	44	Esophagus	NET	I	72	0	TRUE	0	TRUE	NA
Male	40	44	Esophagus	NET	I	84	0	TRUE	0	TRUE	NA
Male	40	44	Esophagus	NET	I	96	0	TRUE	0	TRUE	NA
Male	40	44	Esophagus	NET	I	108	0	TRUE	0	TRUE	NA
Male	40	44	Esophagus	NET	I	120	0	TRUE	0	TRUE	NA
Male	40	44	Esophagus	NET	I	132	0	TRUE	0	TRUE	NA
Male	40	44	Esophagus	NET	I	144	0	TRUE	0	TRUE	NA
Male	40	44	Esophagus	NET	I	156	0	TRUE	0	TRUE	NA
Male	40	44	Esophagus	NET	I	168	0	TRUE	0	TRUE	NA
Male	40	44	Esophagus	NET	I	180	0	TRUE	0	TRUE	NA
Male	40	44	Esophagus	NET	I	191	0	TRUE	0	TRUE	NA
Male	40	44	Esophagus	NET	II	12	0	FALSE	0	FALSE	NA
Male	40	44	Esophagus	NET	II	24	0	FALSE	0	FALSE	NA
Male	40	44	Esophagus	NET	II	36	0	FALSE	0	FALSE	NA
Male	40	44	Esophagus	NET	II	48	0	FALSE	0	FALSE	NA
Male	40	44	Esophagus	NET	II	60	0	FALSE	0	FALSE	NA
Male	40	44	Esophagus	NET	II	72	0	FALSE	0	FALSE	NA
Male	40	44	Esophagus	NET	II	84	0	FALSE	0	FALSE	NA
Male	40	44	Esophagus	NET	II	96	0	FALSE	0	FALSE	NA
Male	40	44	Esophagus	NET	II	108	0	FALSE	0	FALSE	NA
Male	40	44	Esophagus	NET	II	120	0	FALSE	0	FALSE	NA
Male	40	44	Esophagus	NET	II	132	0	FALSE	0	FALSE	NA
Male	40	44	Esophagus	NET	II	144	0	FALSE	0	FALSE	NA
Male	40	44	Esophagus	NET	II	156	0	FALSE	0	FALSE	NA
Male	40	44	Esophagus	NET	II	168	0	FALSE	0	FALSE	NA
Male	40	44	Esophagus	NET	II	180	0	FALSE	0	FALSE	NA
Male	40	44	Esophagus	NET	II	191	0	FALSE	0	FALSE	NA
Male	40	44	Esophagus	NET	III	12	1	FALSE	1	FALSE	1
Male	40	44	Esophagus	NET	III	24	1	TRUE	0	FALSE	0
Male	40	44	Esophagus	NET	III	36	1	TRUE	0	FALSE	0
Male	40	44	Esophagus	NET	III	48	1	TRUE	0	FALSE	0
Male	40	44	Esophagus	NET	III	60	1	TRUE	0	FALSE	0
Male	40	44	Esophagus	NET	III	72	1	TRUE	0	FALSE	0
Male	40	44	Esophagus	NET	III	84	1	TRUE	0	FALSE	0
Male	40	44	Esophagus	NET	III	96	1	TRUE	0	FALSE	0
Male	40	44	Esophagus	NET	III	108	1	TRUE	0	FALSE	0
Male	40	44	Esophagus	NET	III	120	1	TRUE	0	FALSE	0
Male	40	44	Esophagus	NET	III	132	1	TRUE	0	FALSE	0
Male	40	44	Esophagus	NET	III	144	1	TRUE	0	FALSE	0
Male	40	44	Esophagus	NET	III	156	1	TRUE	0	FALSE	0
Male	40	44	Esophagus	NET	III	168	1	TRUE	0	FALSE	0
Male	40	44	Esophagus	NET	III	180	1	TRUE	0	FALSE	0
Male	40	44	Esophagus	NET	III	191	1	TRUE	0	FALSE	0
Male	40	44	Esophagus	NET	IV	12	0	FALSE	0	FALSE	NA
Male	40	44	Esophagus	NET	IV	24	0	FALSE	0	FALSE	NA
Male	40	44	Esophagus	NET	IV	36	0	FALSE	0	FALSE	NA
Male	40	44	Esophagus	NET	IV	48	0	FALSE	0	FALSE	NA
Male	40	44	Esophagus	NET	IV	60	0	FALSE	0	FALSE	NA
Male	40	44	Esophagus	NET	IV	72	0	FALSE	0	FALSE	NA
Male	40	44	Esophagus	NET	IV	84	0	FALSE	0	FALSE	NA
Male	40	44	Esophagus	NET	IV	96	0	FALSE	0	FALSE	NA
Male	40	44	Esophagus	NET	IV	108	0	FALSE	0	FALSE	NA
Male	40	44	Esophagus	NET	IV	120	0	FALSE	0	FALSE	NA
Male	40	44	Esophagus	NET	IV	132	0	FALSE	0	FALSE	NA
Male	40	44	Esophagus	NET	IV	144	0	FALSE	0	FALSE	NA
Male	40	44	Esophagus	NET	IV	156	0	FALSE	0	FALSE	NA
Male	40	44	Esophagus	NET	IV	168	0	FALSE	0	FALSE	NA
Male	40	44	Esophagus	NET	IV	180	0	FALSE	0	FALSE	NA
Male	40	44	Esophagus	NET	IV	191	0	FALSE	0	FALSE	NA
Male	40	44	Esophagus	NET	NotStaged	12	0	TRUE	0	TRUE	NA
Male	40	44	Esophagus	NET	NotStaged	24	0	TRUE	0	TRUE	NA
Male	40	44	Esophagus	NET	NotStaged	36	0	TRUE	0	TRUE	NA
Male	40	44	Esophagus	NET	NotStaged	48	0	TRUE	0	TRUE	NA
Male	40	44	Esophagus	NET	NotStaged	60	0	TRUE	0	TRUE	NA
