Cancer	NET	Expected CSO	Sex	Predicted CSO	final_confusion	mode_found
Uterus	NET	Neuroendocrine cells	Female	Lymphoid lineage	0.0037551069454458057	cfdna
Uterus	NET	Neuroendocrine cells	Male	Melanocytic lineage	2.195963609745896e-4	cfdna
Uterus	NET	Neuroendocrine cells	Female	Melanocytic lineage	2.1028598894496514e-4	cfdna
Uterus	NET	Neuroendocrine cells	Male	Myeloid lineage	3.137090871065565e-5	cfdna
Uterus	NET	Neuroendocrine cells	Female	Myeloid lineage	3.004085556356645e-5	cfdna
Uterus	NET	Neuroendocrine cells	Male	Neuroendocrine cells	0.8240824009202131	cfdna
Uterus	NET	Neuroendocrine cells	Female	Neuroendocrine cells	0.823990627253064	cfdna
Uterus	NET	Neuroendocrine cells	Male	Ovary	0	cfdna
Uterus	NET	Neuroendocrine cells	Female	Ovary	0.001201634222542658	cfdna
Uterus	NET	Neuroendocrine cells	Male	Pancreas, gallbladder	0.01727491373000104	cfdna
Uterus	NET	Neuroendocrine cells	Female	Pancreas, gallbladder	0.017123287671232872	cfdna
Uterus	NET	Neuroendocrine cells	Male	Plasma cell neoplasm	0.0010979818048729476	cfdna
Uterus	NET	Neuroendocrine cells	Female	Plasma cell neoplasm	0.0010514299447248257	cfdna
Uterus	NET	Neuroendocrine cells	Male	Prostate	0.0014430618006901596	cfdna
Uterus	NET	Neuroendocrine cells	Female	Prostate	0	cfdna
Uterus	NET	Neuroendocrine cells	Male	Stomach, esophagus	0.003199832688486876	cfdna
Uterus	NET	Neuroendocrine cells	Female	Stomach, esophagus	0.0030641672674837778	cfdna
Uterus	NET	Neuroendocrine cells	Male	Thyroid gland	3.137090871065565e-5	cfdna
Uterus	NET	Neuroendocrine cells	Female	Thyroid gland	3.004085556356645e-5	cfdna
Uterus	NET	Neuroendocrine cells	Male	Uterus	0	cfdna
Uterus	NET	Neuroendocrine cells	Female	Uterus	0.0016822879115597211	cfdna
Non-cancer	NotExpected	NoneExpected	Male	Anus	0.013994910941475829	cfdna
Non-cancer	NotExpected	NoneExpected	Female	Anus	0.012563961988304095	cfdna
Non-cancer	NotExpected	NoneExpected	Male	Bladder, urothelial	0.010178117048346058	cfdna
Non-cancer	NotExpected	NoneExpected	Female	Bladder, urothelial	0.009137426900584797	cfdna
Non-cancer	NotExpected	NoneExpected	Male	Bone and soft tissue	0.010814249363867686	cfdna
Non-cancer	NotExpected	NoneExpected	Female	Bone and soft tissue	0.009708516081871347	cfdna
Non-cancer	NotExpected	NoneExpected	Male	Breast	0.10178117048346057	cfdna
Non-cancer	NotExpected	NoneExpected	Female	Breast	0.09137426900584796	cfdna
Non-cancer	NotExpected	NoneExpected	Male	Cervix	0	cfdna
Non-cancer	NotExpected	NoneExpected	Female	Cervix	0.004568713450292398	cfdna
Non-cancer	NotExpected	NoneExpected	Male	Colon, rectum	0.1465648854961832	cfdna
Non-cancer	NotExpected	NoneExpected	Female	Colon, rectum	0.13290387426900585	cfdna
Non-cancer	NotExpected	NoneExpected	Male	Head and neck	0.0687022900763359	cfdna
Non-cancer	NotExpected	NoneExpected	Female	Head and neck	0.06167763157894737	cfdna
Non-cancer	NotExpected	NoneExpected	Male	Kidney	0.011450381679389313	cfdna
Non-cancer	NotExpected	NoneExpected	Female	Kidney	0.010279605263157897	cfdna
Non-cancer	NotExpected	NoneExpected	Male	Liver, bile duct	0.031806615776081425	cfdna
Non-cancer	NotExpected	NoneExpected	Female	Liver, bile duct	0.02855445906432749	cfdna
Non-cancer	NotExpected	NoneExpected	Male	Lung	0.1866412213740458	cfdna
Non-cancer	NotExpected	NoneExpected	Female	Lung	0.16888249269005848	cfdna
Non-cancer	NotExpected	NoneExpected	Male	Lymphoid lineage	0.1128498727735369	cfdna
Non-cancer	NotExpected	NoneExpected	Female	Lymphoid lineage	0.10263614766081873	cfdna
Non-cancer	NotExpected	NoneExpected	Male	Melanocytic lineage	0.0044529262086514	cfdna
Non-cancer	NotExpected	NoneExpected	Female	Melanocytic lineage	0.003997624269005849	cfdna
Non-cancer	NotExpected	NoneExpected	Male	Myeloid lineage	6.361323155216287e-4	cfdna
Non-cancer	NotExpected	NoneExpected	Female	Myeloid lineage	5.710891812865498e-4	cfdna
Non-cancer	NotExpected	NoneExpected	Male	Neuroendocrine cells	0.07722646310432571	cfdna
Non-cancer	NotExpected	NoneExpected	Female	Neuroendocrine cells	0.07065515350877194	cfdna
Non-cancer	NotExpected	NoneExpected	Male	Ovary	0	cfdna
Non-cancer	NotExpected	NoneExpected	Female	Ovary	0.02284356725146199	cfdna
Non-cancer	NotExpected	NoneExpected	Male	Pancreas, gallbladder	0.07251908396946564	cfdna
Non-cancer	NotExpected	NoneExpected	Female	Pancreas, gallbladder	0.06510416666666667	cfdna
Non-cancer	NotExpected	NoneExpected	Male	Plasma cell neoplasm	0.055597964376590335	cfdna
Non-cancer	NotExpected	NoneExpected	Female	Plasma cell neoplasm	0.051238121345029246	cfdna
Non-cancer	NotExpected	NoneExpected	Male	Prostate	0.029262086513994912	cfdna
Non-cancer	NotExpected	NoneExpected	Female	Prostate	0	cfdna
Non-cancer	NotExpected	NoneExpected	Male	Stomach, esophagus	0.06488549618320612	cfdna
Non-cancer	NotExpected	NoneExpected	Female	Stomach, esophagus	0.058251096491228074	cfdna
Non-cancer	NotExpected	NoneExpected	Male	Thyroid gland	6.361323155216287e-4	cfdna
Non-cancer	NotExpected	NoneExpected	Female	Thyroid gland	5.710891812865498e-4	cfdna
Non-cancer	NotExpected	NoneExpected	Male	Uterus	0	cfdna
Non-cancer	NotExpected	NoneExpected	Female	Uterus	0.09448099415204679	cfdna
Anus	NotExpected	Anus	Male	Anus	1	uc
Anus	NotExpected	Anus	Female	Anus	1	uc
Bladder	No	Bladder, urothelial	Male	Bladder, urothelial	1	uc
Bladder	No	Bladder, urothelial	Female	Bladder, urothelial	1	uc
Breast	NotExpected	Breast	Male	Breast	1	uc
Breast	NotExpected	Breast	Female	Breast	1	uc
Cervix	No	Cervix	Male	Cervix	1	uc
Cervix	No	Cervix	Female	Cervix	1	uc
Colon/Rectum	No	Colon, rectum	Male	Colon, rectum	1	uc
Colon/Rectum	No	Colon, rectum	Female	Colon, rectum	1	uc
Esophagus	No	Stomach, esophagus	Male	Stomach, esophagus	1	uc
Esophagus	No	Stomach, esophagus	Female	Stomach, esophagus	1	uc
Gallbladder	No	Pancreas, gallbladder	Male	Pancreas, gallbladder	1	uc
Gallbladder	No	Pancreas, gallbladder	Female	Pancreas, gallbladder	1	uc
Head and Neck	No	Head and neck	Male	Head and neck	1	uc
Head and Neck	No	Head and neck	Female	Head and neck	1	uc
Kidney	NotExpected	Kidney	Male	Kidney	1	uc
Kidney	NotExpected	Kidney	Female	Kidney	1	uc
Liver/Bile-duct	NotExpected	Liver, bile duct	Male	Liver, bile duct	1	uc
Liver/Bile-duct	NotExpected	Liver, bile duct	Female	Liver, bile duct	1	uc
Lung	No	Lung	Male	Lung	1	uc
Lung	No	Lung	Female	Lung	1	uc
Lymphoma	NotExpected	Lymphoid lineage	Male	Lymphoid lineage	1	uc
Lymphoma	NotExpected	Lymphoid lineage	Female	Lymphoid lineage	1	uc
Melanoma	NotExpected	Melanocytic lineage	Male	Melanocytic lineage	1	uc
Melanoma	NotExpected	Melanocytic lineage	Female	Melanocytic lineage	1	uc
Ovary	NotExpected	Ovary	Male	Ovary	1	uc
Ovary	NotExpected	Ovary	Female	Ovary	1	uc
Pancreas	No	Pancreas, gallbladder	Male	Pancreas, gallbladder	1	uc
Pancreas	No	Pancreas, gallbladder	Female	Pancreas, gallbladder	1	uc
Prostate	NotExpected	Prostate	Male	Prostate	1	uc
Prostate	NotExpected	Prostate	Female	Prostate	1	uc
Sarcoma	NotExpected	Bone and soft tissue	Male	Bone and soft tissue	1	uc
Sarcoma	NotExpected	Bone and soft tissue	Female	Bone and soft tissue	1	uc
Stomach	No	Stomach, esophagus	Male	Stomach, esophagus	1	uc
Stomach	No	Stomach, esophagus	Female	Stomach, esophagus	1	uc
Thyroid	NotExpected	Thyroid gland	Male	Thyroid gland	1	uc
Thyroid	NotExpected	Thyroid gland	Female	Thyroid gland	1	uc
Urothelial Tract	No	Bladder, urothelial	Male	Bladder, urothelial	1	uc
Urothelial Tract	No	Bladder, urothelial	Female	Bladder, urothelial	1	uc
Uterus	No	Uterus	Male	Uterus	1	uc
Uterus	No	Uterus	Female	Uterus	1	uc
Lymphoid Leukemia	NotExpected	Lymphoid lineage	Male	Lymphoid lineage	1	uc
Lymphoid Leukemia	NotExpected	Lymphoid lineage	Female	Lymphoid lineage	1	uc
Myeloid Neoplasm	NotExpected	Myeloid lineage	Male	Myeloid lineage	1	uc
Myeloid Neoplasm	NotExpected	Myeloid lineage	Female	Myeloid lineage	1	uc
Plasma Cell Neoplasm	NotExpected	Plasma cell neoplasm	Male	Plasma cell neoplasm	1	uc
Plasma Cell Neoplasm	NotExpected	Plasma cell neoplasm	Female	Plasma cell neoplasm	1	uc
CUP	NotExpected	None assigned	Male	None assigned	1	uc
CUP	NotExpected	None assigned	Female	None assigned	1	uc
Brain	NotExpected	None assigned	Male	None assigned	1	uc
Brain	NotExpected	None assigned	Female	None assigned	1	uc
[OTHER]	NotExpected	None assigned	Male	None assigned	1	uc
[OTHER]	NotExpected	None assigned	Female	None assigned	1	uc
Bladder	NET	Neuroendocrine cells	Male	Neuroendocrine cells	1	uc
Bladder	NET	Neuroendocrine cells	Female	Neuroendocrine cells	1	uc
Cervix	NET	Neuroendocrine cells	Male	Neuroendocrine cells	1	uc
Cervix	NET	Neuroendocrine cells	Female	Neuroendocrine cells	1	uc
Colon/Rectum	NET	Neuroendocrine cells	Male	Neuroendocrine cells	1	uc
Colon/Rectum	NET	Neuroendocrine cells	Female	Neuroendocrine cells	1	uc
Esophagus	NET	Neuroendocrine cells	Male	Neuroendocrine cells	1	uc
Esophagus	NET	Neuroendocrine cells	Female	Neuroendocrine cells	1	uc
Gallbladder	NET	Neuroendocrine cells	Male	Neuroendocrine cells	1	uc
Gallbladder	NET	Neuroendocrine cells	Female	Neuroendocrine cells	1	uc
Head and Neck	NET	Neuroendocrine cells	Male	Neuroendocrine cells	1	uc
Head and Neck	NET	Neuroendocrine cells	Female	Neuroendocrine cells	1	uc
Lung	NET	Neuroendocrine cells	Male	Neuroendocrine cells	1	uc
Lung	NET	Neuroendocrine cells	Female	Neuroendocrine cells	1	uc
Pancreas	NET	Neuroendocrine cells	Male	Neuroendocrine cells	1	uc
Pancreas	NET	Neuroendocrine cells	Female	Neuroendocrine cells	1	uc
Stomach	NET	Neuroendocrine cells	Male	Neuroendocrine cells	1	uc
Stomach	NET	Neuroendocrine cells	Female	Neuroendocrine cells	1	uc
Urothelial Tract	NET	Neuroendocrine cells	Male	Neuroendocrine cells	1	uc
Urothelial Tract	NET	Neuroendocrine cells	Female	Neuroendocrine cells	1	uc
Uterus	NET	Neuroendocrine cells	Male	Neuroendocrine cells	1	uc
Uterus	NET	Neuroendocrine cells	Female	Neuroendocrine cells	1	uc
